text,label
"{'data': 'Andemal 727 is a short oil alkyd emulsion based on a urethane alkyd resin ( NV= 40 % ) for waterborne opaque high - gloss decorative paints and wood stain products.', 'label': []}",irrelevant
"{'data': 'Solvent composition White Spirit / Xylene ( 94 / 6 )', 'label': [[35, 41, 'qualitative_value']]}",Solvent type
"{'data': '45 % butyl glycol, | max. 10', 'label': []}",irrelevant
"{'data': 'SOLVENT | oil D 40', 'label': [[10, 18, 'qualitative_value']]}",Solvent type
"{'data': 'ACID VALUE | 8 ( Max. )', 'label': [[13, 14, 'max']]}",Acid content
"{'data': 'GARDNER VISCOSITY | V', 'label': [[0, 7, 'measuring_condition'], [20, 21, 'mean']]}",Viscosity
"{'data': '5 % Ca - Naphthenate | 0,30', 'label': []}",irrelevant
"{'data': 'Percent Non Volatile | 69.0 to 71.0', 'label': [[0, 7, 'unit'], [23, 27, 'min'], [31, 34, 'max']]}",Solid content
"{'data': 'Reversol 1047 L is a soya oil modified, long oil pentaerythritol esterified alkyd resin. It has good brushability and dries to form a durable film.', 'label': [[40, 87, 'qualitative_value'], [21, 25, 'qualitative_value']]}",multi
"{'data': 'Fatty Acid content, % | 31', 'label': [[20, 21, 'unit'], [24, 26, 'mean']]}",Oil length
"{'data': 'Appearance | Clear & Clean', 'label': []}",irrelevant
"{'data': 'Compatibility | Melamine formaldehyde Nitrocellulose | Excellent Excellent', 'label': []}",irrelevant
"{'data': 'Viscosity ( Gardner - 25 ºC ) | Z - Z 2 <header> <Solids % ( 1 g, 2 ml toluene, 30 min. at 140 ºC ) > | < 60 % +/ - 2 > </header>', 'label': [[12, 27, 'measuring_condition'], [32, 33, 'min'], [36, 39, 'max']]}",Viscosity
"{'data': ' | Colour GARDNER | Max 9', 'label': [[10, 17, 'unit'], [24, 25, 'max']]}",Color
"{'data': 'Compatibility Long oil alkyd | None <header> <Physical appearance> <Nitrocellulose> <Maleic resin> | <> <Excellent > <Excellent> </header>', 'label': []}",irrelevant
"{'data': ' | Monomer | Styrene', 'label': []}",irrelevant
"{'data': 'Viscosity ( DIN cup ) | 14 - 18 | seconds | 012 C | DIN 53211 <header> <Property> | <Value> | <Unit> | <Method STM*> | <ISO> </header>', 'label': [[12, 19, 'measuring_condition'], [24, 26, 'min'], [29, 31, 'max'], [34, 41, 'unit'], [44, 49, 'method'], [52, 61, 'method']]}",Viscosity
"{'data': 'SPECIFICATIONS | Resin: | Resin: <header> <SPECIFICATIONS> | <Resin:> | <Resin:> </header>', 'label': []}",irrelevant
"{'data': 'Acid Value ( Solid ) | 18 mg KOH per g', 'label': [[13, 18, 'measuring_condition'], [23, 25, 'mean'], [26, 38, 'unit']]}",Acid content
"{'data': '1. Appearance: | Clear viscous liquid | Clear viscous liquid | | <header> <PROPERTY> | <> | <LIMIT> | <UNITS> | <TEST METHOD> </header>', 'label': [[17, 22, 'qualitative_value'], [40, 45, 'qualitative_value']]}",Color
"{'data': 'Acid value | 5 - 10 mg KOH/g', 'label': [[13, 14, 'min'], [17, 19, 'max'], [20, 28, 'unit']]}",Acid content
"{'data': 'Description : TT 0700 AO... a very flexible short soya alkyd resin solutions developed for use as vehicles in finishes where very high weathering durability is required.', 'label': []}",irrelevant
"{'data': 'Density ( Liquids ) | DIN 53217 - 3', 'label': []}",irrelevant
"{'data': 'Appearance | Clear amber', 'label': [[13, 24, 'qualitative_value']]}",Color
"{'data': 'Other Properties | Oil type Soya', 'label': [[28, 32, 'qualitative_value']]}",Type oil
"{'data': 'Non - volatile ( % ) | : 69.0 - 71.0 <header> <SPECIFICATION : Appearance .. Yellowish clear viscous liquid> | <SPECIFICATION : Appearance .. Yellowish clear viscous liquid> </header>', 'label': [[17, 18, 'unit'], [25, 29, 'min'], [32, 36, 'max']]}",Solid content
"{'data': 'Viscosity ( 23 ºC, 100 s - 1 ) | 0,50 – 0,70 | Pa.s | ISO 3219 <header> <Property> | <Value> | <Units> | <Method> </header>', 'label': [[12, 28, 'measuring_condition'], [33, 37, 'min'], [40, 44, 'max'], [47, 51, 'unit'], [54, 62, 'method']]}",Viscosity
"{'data': 'Acrylic modification: | 10 - 15 %', 'label': []}",irrelevant
"{'data': 'Note: Acid value quoted relative to solid resin', 'label': []}",irrelevant
"{'data': ' ( as supplied ) ( in - house method AV - F - F 006 ) |', 'label': []}",irrelevant
"{'data': 'phthalic anhydride content | 42 %', 'label': []}",irrelevant
"{'data': 'Solution Specific Gravity at 25 °C ( B 16 ) | 1.02', 'label': []}",irrelevant
"{'data': 'Type of oil | Dehydrated castor oil', 'label': [[14, 35, 'qualitative_value']]}",Type oil
"{'data': 'Oil type | soya bean oil', 'label': [[11, 24, 'qualitative_value']]}",Type oil
"{'data': 'Density ( 25 ℃, g/cm ) | 0.95 - 0.98', 'label': []}",irrelevant
"{'data': 'Viscosity ( MCR 301, 23 °C, 10 s - 1 ) | 2.9 – 3.6 | Pa∙s | ISO 3219 <header> <Property> | <Value> | <Units> | <Method> </header>', 'label': [[12, 36, 'measuring_condition'], [41, 44, 'min'], [47, 50, 'max'], [53, 57, 'unit'], [60, 68, 'method']]}",Viscosity
"{'data': ' ( relative to nvc ) ( In - house method AV - F - S 001 ) | | <header> <> | <A> | <B> </header>', 'label': []}",irrelevant
"{'data': 'Solids content | : | 75 % ± 1.0 % | | | <header> <Oil Modified Unsaturated Polyester> | <Oil Modified Unsaturated Polyester> | < 102 - 537 > | <Date :> | <Date :> | < 20 / 3 / 2009 > </header>', 'label': [[21, 23, 'mean'], [24, 25, 'unit'], [28, 31, 'std'], [32, 33, 'unit']]}",Solid content
"{'data': 'Technical features: Long oil alkyd based on Soyabean oil Fatty Acid. Used as intermediate for the Alkyd Acrylate Andestar 01 SM - 89', 'label': [[44, 56, 'qualitative_value']]}",Type oil
"{'data': 'HOUSE PAINT PRIMER Raw materials 1 b Titanium calcium Basic carbonate white lead Mangnesium silicate RMFI SH DG WOOD Received 29 APR 2008 ETERKYD 1210 - M - 100 A', 'label': []}",irrelevant
"{'data': 'Color ( Gardner ) | Max 3', 'label': [[8, 15, 'unit'], [24, 25, 'max']]}",Color
"{'data': '% OH ( solids ) | 3.6 % <header> <Fatty acids type> | <Soybean oil fatty acid> </header>', 'label': [[0, 1, 'unit'], [7, 13, 'measuring_condition'], [18, 21, 'mean'], [22, 23, 'unit']]}",Hydroxyl value
"{'data': 'Low temperature stoving finishes and primers for metal ( 80 °C up to 120 °C ) . Clear and pigmented nitrocellulose and acid cure coatings for wood and metal.', 'label': []}",irrelevant
"{'data': '- n°OH on solid........................... | 180 + 10 * | MA 031 LCP <header> < - oil type ....................................> | <hydrogenated castor oil> | <hydrogenated castor oil> </header>', 'label': [[7, 15, 'measuring_condition'], [45, 48, 'mean'], [51, 53, 'std'], [58, 68, 'method']]}",Hydroxyl value
"{'data': 'Acid: | Mixed', 'label': []}",Acid content
"{'data': 'Type | Isocyanate - modified long - oil alkyd resin based on soya oil', 'label': [[61, 69, 'qualitative_value']]}",Type oil
"{'data': 'Type of fatty acid | Linoleic rich', 'label': [[21, 34, 'qualitative_value']]}",Type oil
"{'data': 'Acid number | : | -', 'label': []}",Acid content
"{'data': 'Other data* Property | Value | Unit of measurement Method | Unit of measurement Method <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': []}",header
"{'data': 'Oil / fatty acids | Soybean, oil length 61 %', 'label': [[20, 27, 'qualitative_value'], [40, 42, 'mean'], [43, 44, 'unit']]}",multi
"{'data': 'Product code: Idekyd - 1051 Description - Polyurethane Alkyd Idekyd - 1051 is soya based urethane modified alkyd resin suitable for fast drying turpentine thinnable coatings which find application as clear or pigmented wood coatings.', 'label': [[107, 118, 'qualitative_value'], [78, 82, 'qualitative_value']]}",multi
"{'data': 'Equivalent weight | approx. 530 | | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': []}",irrelevant
"{'data': 'Appearance | clear to light opal <header> <Appearance> | <clear to light opal> </header>', 'label': [[13, 18, 'qualitative_value']]}",Color
"{'data': 'Specifications', 'label': []}",irrelevant
"{'data': 'Specific Gravity @ 25 °C | 0.92', 'label': []}",irrelevant
"{'data': 'Color, Gardner | 8 max.', 'label': [[7, 14, 'unit'], [17, 18, 'max']]}",Color
"{'data': 'Acid value ( mgkOH/g ) | ≤ 12', 'label': [[13, 20, 'unit'], [27, 29, 'max']]}",Acid content
"{'data': 'Deltech C 1118 exhibits some compatibility with other binder types such as Long Oil and Polyurethane modified alkyds. It is aliphatic solvent dilutable and will exhibit tolerance to some other solvent types such as esters and ketones.', 'label': [[110, 116, 'qualitative_value']]}",Chemical modification
"{'data': 'Property | Value Unit | Value Unit | Method STM* | ISO <header> <Property> | <Value Unit> | <Value Unit> | <Method STM*> | <ISO> </header>', 'label': []}",header
"{'data': 'RESIN COMPOSITION: Oil type:Soya Oil content: 58 % Alcohol: mixed. Acids: PA & MA RESIN SPECIFICATION:', 'label': [[28, 32, 'qualitative_value'], [46, 48, 'mean'], [49, 50, 'unit']]}",multi
"{'data': 'Solids ( +/ - 1 ) | 70', 'label': [[14, 15, 'std'], [20, 22, 'mean']]}",Solid content
"{'data': 'Technical Data | Technical Data', 'label': []}",irrelevant
"{'data': 'GARDNER COLOUR | 10 max | 4 / 15 A comparator <header> <Property> | <Value> | <Unit> </header>', 'label': [[0, 7, 'unit'], [17, 19, 'max']]}",Color
"{'data': '24 | Z 4 - 2. | Free lead,gloss, pigment dispersion, durability | White color ready mixed paint <header> <Phthalic ( % ) > | <Viscosity ( G - H.25 ℃ ) > | <Performance Features> | <Suggested Uses> </header>', 'label': [[5, 8, 'min'], [11, 12, 'max']]}",Viscosity
"{'data': ' | Phthalic anhydride, % | 20', 'label': []}",irrelevant
"{'data': 'TYPICAL PROPRETIES', 'label': []}",irrelevant
"{'data': 'CONTENT OF FATTY ACIDS approx. 46 % special vegetable fatty acids ( as triglycerides )', 'label': [[44, 65, 'qualitative_value']]}",Type oil
"{'data': 'Alcohol type | Glycerol', 'label': []}",irrelevant
"{'data': 'Polyol : | Pentaerythritol', 'label': []}",irrelevant
"{'data': 'Oil content | approx. 30 %', 'label': [[22, 24, 'mean'], [25, 26, 'unit']]}",Oil length
"{'data': 'RESIN COMPOSITION: Oil type:Soya oil fatty acid . Oil content: 36 % Alcohol: Pentacrythritol. Acid: Mixed RESIN SPECIFICATION:', 'label': [[28, 36, 'qualitative_value']]}",Type oil
"{'data': 'Oil length | Oil length | Appr. 35 % | Appr. 35 % |', 'label': [[32, 34, 'mean'], [35, 36, 'unit'], [45, 47, 'mean'], [48, 49, 'unit']]}",Oil length
"{'data': 'Calcium | 0.25 %', 'label': []}",irrelevant
"{'data': 'Appearance | Clear and clean | 017 A | <header> <Property> | <Value Unit> | <Method STM*> | <ISO> </header>', 'label': []}",irrelevant
"{'data': '备注:产品形状 | 片状 | | <header> <规格 项目 指标> | <RMFI G - 100 DG> | <G - 901.11 > | <G - 90 P> </header>', 'label': []}",irrelevant
"{'data': 'Water content | ≤ 0.1 | % | DIN 51 777 / 1 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Acid value | : | 5.0 - 10.0 | mgms KOH / gm non vol | mgms KOH / gm non vol | <header> <Oil Modified Unsaturated Polyester> | <Oil Modified Unsaturated Polyester> | < 102 - 537 > | <Date :> | <Date :> | < 20 / 3 / 2009 > </header>', 'label': [[17, 20, 'min'], [23, 27, 'max'], [30, 43, 'unit'], [54, 67, 'unit']]}",Acid content
"{'data': 'Acid Value | 8 | mg KOH/g | LIMA 1 <header> <Property> | <Value> | <Unit> | <Test Method*> </header>', 'label': [[13, 14, 'mean'], [17, 25, 'unit'], [28, 34, 'method']]}",Acid content
"{'data': 'Solid contents % | 100', 'label': [[15, 16, 'unit'], [19, 22, 'mean']]}",Solid content
"{'data': 'Viscosity | Gardner - Holdt at 25 ℃ Z - Z 3 ( 60 % in Xylene )', 'label': [[12, 35, 'measuring_condition'], [36, 37, 'min'], [40, 43, 'max'], [46, 60, 'measuring_condition']]}",Viscosity
"{'data': 'Viscosity ( ASTM D 1545 ) , Gardner - Holdt ……......... X - Z ( 23 °C )', 'label': [[12, 23, 'method'], [28, 43, 'measuring_condition'], [56, 57, 'min'], [60, 61, 'max'], [64, 69, 'measuring_condition']]}",Viscosity
"{'data': 'SPECIFICATIONS | SPECIFICATIONS', 'label': []}",irrelevant
"{'data': 'Appearance | slightly turbid to clear solution', 'label': []}",irrelevant
"{'data': 'TYPICAL PROPERTIES | TYPICAL PROPERTIES', 'label': []}",irrelevant
"{'data': 'Oil type | linseed oil <header> <Appearance> | <clear to opaque> </header>', 'label': [[11, 22, 'qualitative_value']]}",Type oil
"{'data': 'Typical properties : | Viscosity, GH 25 °C', 'label': [[34, 42, 'measuring_condition']]}",Viscosity
"{'data': '• | Trim ( Interior / Exterior ) <header> <Applications> <Wood :> | <Applications> <> </header>', 'label': []}",irrelevant
"{'data': '2.Non Volatile | 49 - 51 | 49 - 51 | | % | PCPL/FTM/ 009 <header> <PROPERTY> | <LIMIT> | <LIMIT> | <> | <UNITS> | <TEST METHOD> </header>', 'label': [[17, 19, 'min'], [22, 24, 'max'], [27, 29, 'min'], [32, 34, 'max'], [39, 40, 'unit'], [43, 56, 'method']]}",Solid content
"{'data': 'Phthalic anhydride content | : 26 %', 'label': []}",irrelevant
"{'data': 'Alpex CK 450 | | » | » | » | }', 'label': []}",irrelevant
"{'data': 'SETAL 270 SM - 70 an air - drying long oil alkyd resin based on soya bean oil', 'label': [[64, 77, 'qualitative_value']]}",Type oil
"{'data': '24 | U - W ( 55 % ) | Free lead, gloss, pigment dispersion, durability | White color ready mixed paint <header> <Phthalic ( % ) > | <Viscosity ( G - H.25 ℃ ) > | <Performance Features> | <Suggested Uses> </header>', 'label': [[5, 6, 'min'], [9, 10, 'max'], [13, 17, 'measuring_condition']]}",Viscosity
"{'data': '3.9 : 1', 'label': []}",irrelevant
"{'data': 'Specifications', 'label': []}",irrelevant
"{'data': 'Appearance | clear, free of extraneous matter', 'label': []}",irrelevant
"{'data': 'Viscosity 25 °C mPas ( P+C ) | 2.000 – 3.000', 'label': [[10, 15, 'measuring_condition'], [16, 20, 'unit'], [31, 36, 'min'], [39, 44, 'max']]}",Viscosity
"{'data': '1. clear nitrocellulose lacquer on wood, e.q. furniture lacquer 木器硝基漆（家具漆）。', 'label': []}",irrelevant
"{'data': 'Compatibility in white spirit | Complete', 'label': []}",irrelevant
"{'data': 'Delivery form: 70 % non - volatile in R - 66 mineral spirits/ Aromatic 100 / xylene ( 85 / 9 / 6 pbw )', 'label': [[62, 74, 'qualitative_value'], [77, 83, 'qualitative_value']]}",multi
"{'data': 'Resin Composition : | Solvent Composition:: Xylene', 'label': [[44, 50, 'qualitative_value']]}",Solvent type
"{'data': 'Acid Value ( mg.KOH/g solid ) | 10 max', 'label': [[13, 21, 'unit'], [32, 34, 'max']]}",Acid content
"{'data': 'Non - volatiles | 69 – 71 | % | 001 G ** 3251 | 001 G ** 3251 <header> <Property> | <Value> | <Units> | <Method STM * ISO> | <Method STM * ISO> </header>', 'label': [[18, 20, 'min'], [23, 25, 'max'], [28, 29, 'unit'], [32, 45, 'method'], [48, 61, 'method']]}",Solid content
"{'data': 'Oil type | Linseed / Soya', 'label': [[11, 25, 'qualitative_value']]}",Type oil
"{'data': 'Type of fatty acid | Soya bean fatty acid', 'label': [[21, 41, 'qualitative_value']]}",Type oil
"{'data': 'Acid value ( on solid resin ) | 10.0 - 15.0 mgKOH/g | 041 A | DIN 53402 <header> <Property> | <Value Unit> | <Method STM*> | <ISO> </header>', 'label': [[13, 27, 'measuring_condition'], [32, 36, 'min'], [39, 43, 'max'], [44, 51, 'unit'], [54, 59, 'method'], [62, 71, 'method']]}",Acid content
"{'data': 'Tg ( °C ) | - 40 <header> <> | <D - 161 > </header>', 'label': []}",irrelevant
"{'data': 'Toluene - | Soluble', 'label': []}",irrelevant
"{'data': 'ACID VALUE | 8 ( Max. ) <header> <PROPERTIES> | <STANDARD> </header>', 'label': [[13, 14, 'max']]}",Acid content
"{'data': 'Viscosity at 25 °C, cps, Gardner - Holdt | Z 1 – Z 3', 'label': [[10, 18, 'measuring_condition'], [20, 23, 'unit'], [25, 40, 'measuring_condition'], [43, 46, 'min'], [49, 52, 'max']]}",Viscosity
"{'data': 'Note : indice d’acide calculé sur la résine sèche | Note : indice d’acide calculé sur la résine sèche | | | <header> <SPECIFICATIONS DE VENTE> | <> | <AUTRES PROPRIETES> | <AUTRES PROPRIETES> | <AUTRES PROPRIETES> </header>', 'label': []}",irrelevant
"{'data': ' | free from suspended matters | free from suspended matters | free from suspended matters | free from suspended matters | | | <header> <PROPERTY> | <> | <> | <LIMIT> | <> | <UNITS> | <> | <TEST METHOD> </header>', 'label': []}",irrelevant
"{'data': 'PHYSICAL CONSTANTS', 'label': []}",irrelevant
"{'data': 'Appearance | Yellowish clear viscous liquid', 'label': [[13, 43, 'qualitative_value']]}",Color
"{'data': 'Solvent composition D 40 solvent / xylene ( 96 / 4 )', 'label': [[20, 52, 'qualitative_value']]}",Solvent type
"{'data': 'Compatibility | | Tit.dioxide | 315.0 <header> <Solubility> <· WHITE SPIRIT> | <> <complete> | <STARTING POINT White decorative enamel> <R.M.> | <STARTING POINT White decorative enamel> <WT.> </header>', 'label': []}",irrelevant
"{'data': 'Pounds per Gallon, Solution | 8.36 - 8.56', 'label': []}",irrelevant
"{'data': '羟值： | 120 （ 100 % 计算值）', 'label': []}",irrelevant
"{'data': 'APPEARANCE | CLEAR AND DIRT FREE | - | POLD 0201 <header> <Characteristics> | <Specification> | <Units> | <Method> </header>', 'label': []}",irrelevant
"{'data': 'Gloss | | 82 min', 'label': []}",irrelevant
"{'data': 'Colour, Gardner, delivery form, DIN ISO 4630 | max. 10 <header> <Appearance> | <clear to opaque> </header>', 'label': [[8, 15, 'unit'], [32, 44, 'method'], [52, 54, 'max']]}",multi
"{'data': 'Tack free | 2.5 - 3.5 hrs', 'label': []}",irrelevant
"{'data': 'Phthalic anhydride: approx. 34 % | | <header> <ALKYDELL LT 366 : 60 % solids in xylene> | <> | <> </header>', 'label': []}",irrelevant
"{'data': '酸值,mgKOH/g, | 20 | 15 | 20 <header> <规格 项目 指标> | <RMFI G - 100 DG> | <G - 901.11 > | <G - 90 P> </header>', 'label': []}",stray
"{'data': ' [ g/cm³ ] 1,02', 'label': []}",irrelevant
"{'data': 'Typical Physical Properties | Specific gravity | 0.91', 'label': []}",irrelevant
"{'data': 'Nom : Mme. NAI Date : 01 / 06 / 09 Visa : | Nom : M. KEURT Date : 01 / 06 / 09 Visa : - | Nom : M. KEURT Date : 01 / 06 / 09 Visa : - | Nom : M. OUTASSOURT Date : 01 / 06 / 09 / Visa .. | Nom : M. OUTASSOURT Date : 01 / 06 / 09 / Visa .. | Nom : M. OUTASSOURT Date : 01 / 06 / 09 / Visa .. <header> <> | <> <FICHE TECHNIQUE> | <> <FICHE TECHNIQUE> | <> <FICHE TECHNIQUE> | <Code :> <FIT - 01 015 > | <Code :> <FIT - 01 015 > </header>', 'label': []}",irrelevant
"{'data': 'Produce film with good color retention. | Produce film with good color retention. | n - Butanol | Insoluble <header> <DESCRIPTION> | <DESCRIPTION> | <SOLUBILITY> | <> </header>', 'label': []}",irrelevant
"{'data': 'VISCOSITY | S - W | Gardner - Holdt | TC.003.01 <header> <Property> | <Value> | <Units> | <Method *> </header>', 'label': [[12, 13, 'min'], [16, 17, 'max'], [20, 35, 'measuring_condition'], [38, 47, 'method']]}",Viscosity
"{'data': 'PROPERTY | | | | LIMIT | | UNITS | | TEST METHOD <header> <PROPERTY> | <> | <> | <> | <LIMIT> | <> | <UNITS> | <> | <TEST METHOD> </header>', 'label': []}",header
"{'data': ' | free from suspended matters | free from suspended matters | free from suspended matters | free from suspended matters | | | | <header> <PROPERTY> | <> | <LIMIT> | <> | <> | <> | <UNITS> | <TEST METHOD> | <TEST METHOD> </header>', 'label': []}",irrelevant
"{'data': 'Type of fatty acid | Soya bean fatty acid', 'label': [[21, 41, 'qualitative_value']]}",Type oil
"{'data': 'Composition ( on non - volatiles ) Oil content', 'label': []}",Oil length
"{'data': 'Typical properties ( not to be used as sales specifications )', 'label': []}",irrelevant
"{'data': 'Specific Gravity ( 25 ℃ ) | 0.99 ~ 1.02 <header> <Analysis item> | <PEA - 33 ( 60 % ) > </header>', 'label': []}",irrelevant
"{'data': ' ( 10 % ) Non - Volatile Matter DIN 55671 non - volatile matter ( 120 °C ; 5 min ) | [ % ] 37 - 39 | Combination with other air - drying Resydrol types is possible. Addition of, e. g. Resydrol AY 241 w can speed up initial and through - drying. For combinations with other binders, previous testing of compatibility is always required. <header> <TYPE> | <TYPE> | <Neutralization agent> </header>', 'label': [[32, 41, 'method'], [66, 80, 'measuring_condition'], [87, 88, 'unit'], [91, 93, 'min'], [96, 98, 'max']]}",Solid content
"{'data': 'Aliphatic | White spirit | : dilutable <header> <Aliphatic> | <White spirit> | <: dilutable> </header>', 'label': []}",irrelevant
"{'data': 'Specifications', 'label': []}",irrelevant
"{'data': 'Air drying long oil alkyd based on unsaturated vegetable fatty acids.', 'label': [[47, 68, 'qualitative_value']]}",Type oil
"{'data': ' [ °C ] | flash point', 'label': []}",irrelevant
"{'data': 'Analysis item | PEA - 33 ( 60 % ) <header> <Analysis item> | <PEA - 33 ( 60 % ) > </header>', 'label': []}",irrelevant
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 45 % in water ( 45 WA ) | FORM OF DELIVERY ( f.o.d. ) 45 % in water ( 45 WA ) <header> <TYPE> | <Neutralization agent> </header>', 'label': [[28, 32, 'measuring_condition'], [36, 41, 'qualitative_value'], [82, 86, 'measuring_condition'], [90, 95, 'qualitative_value']]}",Solvent type
"{'data': 'Non volatile content, | 42 % ± 2', 'label': [[24, 26, 'mean'], [27, 28, 'unit'], [31, 32, 'std']]}",Solid content
"{'data': '3.Viscosity | | | | 40 - 60 | | Poise/ 25 ℃ | | PCPL/FTM/ 022 <header> <PROPERTY> | <> | <> | <> | <LIMIT> | <> | <UNITS> | <> | <TEST METHOD> </header>', 'label': [[20, 22, 'min'], [25, 27, 'max'], [32, 37, 'unit'], [39, 43, 'measuring_condition'], [48, 61, 'method']]}",Viscosity
"{'data': 'Percent Solids | ( 150 ℃x 15 mins. ) , % | 70 +/ - 1 | % <header> <PROPERTY> | <TEST METHOD> | <SPECIFICATION> | <UNITS> </header>', 'label': [[0, 7, 'measuring_condition'], [19, 34, 'measuring_condition'], [39, 40, 'unit'], [43, 45, 'mean'], [51, 52, 'std'], [55, 56, 'unit']]}",Solid content
"{'data': '9.Flash Point | | 34 | | ºC | PCPL/FTM/ 006 <header> <PROPERTY> | <> | <LIMIT> | <> | <UNITS> | <TEST METHOD> </header>', 'label': []}",irrelevant
"{'data': 'Resin Composition : | Solvent Composition:: MTO', 'label': [[44, 47, 'qualitative_value']]}",Solvent type
"{'data': 'Application Air - drying, decorative and industrial wood and metal primers and isolating wall primers', 'label': []}",irrelevant
"{'data': 'Colour GARDNER ( Lico ) ( max ) : | ISO 3 Gardner STM 017 A', 'label': [[7, 14, 'unit'], [17, 21, 'measuring_condition'], [36, 41, 'method'], [42, 49, 'unit'], [50, 59, 'method']]}",Color
"{'data': 'Specifications', 'label': []}",irrelevant
"{'data': 'Color ( Gardner ) | 3 max. <header> <> <Appearance> | <> <Clear & Clean> </header>', 'label': [[8, 15, 'unit'], [20, 21, 'max']]}",Color
"{'data': 'Product specification | Value | Unit <header> <Product specification> | <Value> | <Unit> </header>', 'label': []}",header
"{'data': 'Tolene | + | + | + <header> < 3105 - X - 70 ：solvent> | < 2 ： 1 > | < 1 ： 1 > | < 1 ： 5 > </header>', 'label': [[0, 6, 'qualitative_value']]}",Solvent type
"{'data': 'Polycoat D 503 - 55 Short Oil Alkyd Resin Based on Coconut Oil', 'label': [[51, 62, 'qualitative_value']]}",Type oil
"{'data': 'O | 0,98 - 1,00', 'label': []}",irrelevant
"{'data': 'free from suspended matters | free from suspended matters | free from suspended matters | free from suspended matters | | <header> <PROPERTY> | <> | <LIMIT> | <> | <UNITS> | <TEST METHOD> </header>', 'label': []}",irrelevant
"{'data': 'Apppearance : | Clear', 'label': [[16, 21, 'qualitative_value']]}",Color
"{'data': 'Phthalic Anhydride content | 19 % on solids', 'label': []}",irrelevant
"{'data': 'Physical appearance | Clear yellow thick liquid', 'label': [[22, 34, 'qualitative_value']]}",Color
"{'data': '58 - 62', 'label': []}",stray
"{'data': 'Oil Content | 30 % on solids', 'label': [[14, 16, 'mean'], [17, 18, 'unit'], [19, 28, 'measuring_condition']]}",Oil length
"{'data': 'Colour ( Lico 200 ) | max. 9 | Gardner | 008 E 4630 | 008 E 4630 <header> <Property> | <Value> | <Units> | <Method STM * ISO> | <Method STM * ISO> </header>', 'label': [[9, 17, 'measuring_condition'], [27, 28, 'max'], [31, 38, 'unit'], [41, 51, 'method'], [54, 64, 'method']]}",Color
"{'data': 'Viscosity | Z - Z 2', 'label': [[12, 13, 'min'], [16, 19, 'max']]}",Viscosity
"{'data': 'RESIN SPECIFICATION:', 'label': []}",irrelevant
"{'data': 'Property | Value | Units | Method * <header> <Property> | <Value> | <Units> | <Method *> </header>', 'label': []}",header
"{'data': 'Formulation Guidelines | SOLUBILITY SYNOLAC® 7503 X 60 is soluble in aromatic hydrocarbons, esters, ketones and glycol ethers and shows a limited solubility in aliphatic hydrocarbons and alcohols. COMPATIBILITY', 'label': []}",irrelevant
"{'data': 'Oil Length …………………………… | 65 %', 'label': [[25, 27, 'mean'], [28, 29, 'unit']]}",Oil length
"{'data': 'Solids content : | 70 % ± 1.0 %', 'label': [[19, 21, 'mean'], [22, 23, 'unit'], [26, 29, 'std'], [30, 31, 'unit']]}",Solid content
"{'data': 'Viscosity, Rheometer, 20 °C, C 60 / 2 °, 5 s - 1 | max. 1,500 mPa⋅s', 'label': [[11, 48, 'measuring_condition'], [56, 61, 'max'], [62, 67, 'unit']]}",Viscosity
"{'data': 'Colour ( G - H ) | 3 max', 'label': [[9, 14, 'measuring_condition'], [19, 20, 'max']]}",Color
"{'data': ' ( 1 h ; 125 °C ; 1 g ) | ( 1 h ; 125 °C ; 1 g ) | ( 1 h ; 125 °C ; 1 g ) | ( 1 h ; 125 °C ; 1 g )', 'label': []}",irrelevant
"{'data': 'Density ( 20 °C ) | 0.99 g/cm 3 | ISO 2811', 'label': []}",irrelevant
"{'data': 'Not continually determined: | | SUGGESTED USES <header> <TYPE> | <TYPE> | <Neutralization agent> </header>', 'label': []}",irrelevant
"{'data': 'Air - drying medium oil alkyd resin based on soyabean oil.', 'label': [[45, 57, 'qualitative_value']]}",Type oil
"{'data': 'Density, 20 °C, DIN EN ISO 2811 - 1 | 1.00 g/cm³ ± 0.02', 'label': []}",irrelevant
"{'data': '• | Color GARDNER | Max 6 <header> <•> | <Type of oil> | <Soya bean> </header>', 'label': [[10, 17, 'unit'], [24, 25, 'max']]}",Color
"{'data': 'Acid value, on solids, | max. 30', 'label': [[12, 21, 'measuring_condition'], [30, 32, 'max']]}",Acid content
"{'data': 'Acid Value, Solids | 10 max', 'label': [[12, 18, 'measuring_condition'], [21, 23, 'max']]}",Acid content
"{'data': 'Sales Specification | Non - volatile content, % ( ISO 3251, 1 h, 125 °C ) 58 – 62 | Non - volatile content, % ( ISO 3251, 1 h, 125 °C ) 58 – 62', 'label': [[46, 47, 'unit'], [50, 58, 'method'], [60, 71, 'measuring_condition'], [74, 76, 'min'], [79, 81, 'max'], [108, 109, 'unit'], [112, 120, 'method'], [122, 133, 'measuring_condition'], [136, 138, 'min'], [141, 143, 'max']]}",Solid content
