text,label
Product Name Non-Leafing type Aluminium Paste 6270N,Aluminium Type
"Residue on sieve 45μm: | Max. 0,1 % | ",Particle size
"8 | Copper | < 0,003 * | % | ICP analysis of aluminum | TI00091",irrelevant
Mean particle diameter: | Approx. 18 μm | Laser granulometry (Sympatec Helos),Particle size
General name of product | Aluminium Paste,irrelevant
"AR : 97;748) | !""# | $*# | Mineral & irit and - romatic | ' ( . | !)# | "",+ m | '6),, | eflective com ounds for roofs. . ndustrial maintenance.",irrelevant
gravure printing and solvent inks.,irrelevant
Non volatile content: | 58%,irrelevant
技术指标 |,irrelevant
Particle size distribution acc.to LPA |  |  | ,Particle size
Technical Data:,irrelevant
"Average particle size | 18,50 | µm | TE MA n°223 Malvern Mastersizer",Particle size
Particle Size (microns): 11,Particle size
Mean Particle Size [microns]: | 10,Particle size
powder coating application | o.k. | ,irrelevant
Grade | 400 mesh grade,Particle size
% | 53,irrelevant
ASTROLUX Non-leafing Aluminium Paste,Aluminium Type
Maximum water content | 0.15%,irrelevant
Residue on sieve 45 μm: | max. 1 %,Particle size
166 | 65 | 75 | 22000 | 1.0 | 15 | MS/HA | MS/HA | MS/HA,irrelevant
Heavy metals content in (ppm): | Arsenic | <100 | ICP-AES,irrelevant
Shelf Life months | 12,irrelevant
Product Name Non-Leafing type Aluminium Paste CFR090N,Aluminium Type
"2 | Cadmium | < 0,0005 * | % | TI0091",irrelevant
Technical features | Typical analysis | Test method:,header
• | Excellent chemical resistance,irrelevant
Material or component | %,irrelevant
TI00015 Visual appearance (bar down) | pass | ,irrelevant
Solid content: | Approx. 55 %,irrelevant
density | 2.15 g/cm³,irrelevant
固含量 | 68%±2 | ,irrelevant
Particle Size (microns): | 30,Particle size
Grade | 400 mesh grade,Particle size
Specific Gravity | 1.49,irrelevant
Aluminium flake | 63 ~ 66,irrelevant
wet sieving (DIN 53196) |  |  | ,Particle size
test criteria | nominal | unit | test method,header
"7) WATER CONTENT
: | 0,14 % Maxi",irrelevant
"CAUTION: The use of high speed mixing equipment, such as Cowles dispersers, may distort the aluminum flake, resulting in poor appearance.",Substrate
Solvent: | White spirit / aromatics,irrelevant
"TI00009 D 90 | ca. 19,5 | µm",Particle size
"Date | 8160N-AR
Jan. / 2003",irrelevant
Particle Size-Microns (Target) | 17,Particle size
Specific Gravity Hegman Grind Average Particle Size Decomposition Point Oil Absorption (Raw X Linseed Oil) Bulking Value General Solubility,Particle size
non volatile content | 58 - 62 | % | TI 0004,irrelevant
 |  | ,irrelevant
"Specific gravity
by calculation) | 1.1",irrelevant
"TI00004 volatile content | 48,0 - 52,0 | %",irrelevant
"D 50
:unselected: | app. 16 * | µm | 3C.7003.0",Particle size
1) PRODUCT NAME : | ALPASTE 1265,irrelevant
LEAFING | little,Aluminium Type
Solid content: | Approx. 65 %,irrelevant
Grade | 325 Mesh Grade,Particle size
Low particle size (d50-value: approx. 12 µm),Particle size
"2) NON-VOLATILE
: | 74,00 % Mini",irrelevant
"Non-Volatile: | 62% by weight
33.2% by volume",irrelevant
Chemical Name | Composition (%) | CAS No.,irrelevant
insp. characteristic | specification | unit,header
particle size distribution acc. to Cilas |  |  | ,Particle size
Indicated name | Aluminium paste 01-0651N | ,irrelevant
"Screen analysis
min. through%
） | 99.9 (45µm)",Particle size
Draft Technical services | Approval Production | Release Quality control,irrelevant
wet sleving (DIN S3196) |  |  | ,Particle size
Particle Size Distribution (Cilas) d10 | 11 | Microns | LTM 54,Particle size
"Screen Analysis (200 mesh), % by weight: | 0",Particle size
"D 10
:unselected: | 32 - 40 | µm | TI 0009",Particle size
Product denomination: | STANDART Bronze Powder Dorolan 17/0 Rich Gold,irrelevant
Non-leafing aluminium paste for solvent-borne systems,Aluminium Type
insp. characteristic | specification | unit,header
TECHNICAL DATA,irrelevant
Solubility in water: | Not soluble,irrelevant
"Product description: | Pigmentpaste of flaky aluminiumpowder produced of pure
aluminium min. 99,5 % EN 576, with an inorganic coating",irrelevant
Solvent: | Methoxypropanol*,irrelevant
隠蔽力(Hiding Power) | 23.7,irrelevant
"passing 40 µm | 99,5 - 100 | % | TI 0005",Particle size
"10) CLASS : | Type Type
4
Class A
(ASTM D-962-66)
4 Class
(ISO R-1247)",irrelevant
Average Particle Size…………….20±1 microns,Particle size
IV Value(Brightness) | 390,irrelevant
powder coating application | OK |  | 3C.0067.0,irrelevant
"Spezifisches Gewicht | ca. 1,5 * | kg/l | 6C.0468.0",irrelevant
Aluminium flake | 40 ~43,irrelevant
"specific gravity | app. 1,4 * | kg/l | 6C.0468.0",irrelevant
particle size distribution acc. to Cilas |  |  | ,Particle size
TI00004 pigment content / non volatile | 68.0 - 72.0 | %,Pigment Content
Boiling Point (Temperature) | 130℃-150℃,irrelevant
TI00288 D 50 | 24.0 - 29.0 | um,Particle size
"50
90 | 7 - 9
13 - 17",irrelevant
Typical Analysis:,irrelevant
"Moisture content,
% by weight: | 0.15 Maximum",irrelevant
Screen Analysis: | 99.99% minimum through 325 mesh,Particle size
"Specific gravity
(by calculation) | 1.3",irrelevant
"TI00004 pigment content / non volatile | 63,0 - 67,0 | %",Pigment Content
Non-Volatile By Volume (Calculated) | 33.2%,irrelevant
Test characteristics | Test method | Unit | Target value,header
material-no. | 056500ZZ3,irrelevant
PIGMENT ET POUDRE D'ALUMINIUM ALUMINIUM POWDER AND PASTE,Supply Form
Non Volatile | 62.0%,irrelevant
"D 90
:unselected: | 49 - 57 | µm | 3C.7003.0",Particle size
Flash Point: | 430ºF,irrelevant
TECHNICAL DATA 外观 APPERANCE | 银白浆状 Silvery White Paste | Specification Conformance ISO标准（ISO Specification）,irrelevant
Weight Volume (kgs/liter): | Weight Volume (kgs/liter): | 1.58,irrelevant
"TI00004 pigment content / non volatile | 63,0 - 67,0 | %",Pigment Content
Oleic Acid | .< 2 0.5 | .< 2 0.5,irrelevant
Screen Analy sis (Max Retained) | 0.1%,Particle size
Solvent: | Methoxypropyl acetate,irrelevant
non volatile content | 63 - 67 | % | 3C.0012.0,irrelevant
"Received
INCORPORATION GUIDELINES | Received
INCORPORATION GUIDELINES",irrelevant
Non-Volatile Content--------------------10%(±1%) by weight,irrelevant
INDICATIVE VALUES,irrelevant
Non-Volatile (% by weight): | 70.0,irrelevant
Net weight：（kg/can) | １７,irrelevant
"TI00004 volatile content | 28,0 - 32,0 | %",irrelevant
Solv ent | Mixture of mineral,irrelevant
SN = Solvent Naphtha,irrelevant
"TI00004 pigment content / non volatile | 9,0 - 11,0 | %",Pigment Content
"Specific gravity
（by calculation) | 1.6",irrelevant
Grade | 400 mesh grade,Particle size
D50 | 16-22 | μm | TI00489,Particle size
Packing specification | 12 kg/barrel,irrelevant
Leafing aluminium paste for solvent-borne systems,Aluminium Type
D 10 | 2 - 6 | µm | TI 0009,Particle size
"11) SPECIFIC GRAVITY : | 1,45 By calculation",irrelevant
D 90 | 8 - 10 | um | 3C.7006.0,Particle size
PRODUCT DESCRIPTION : Silica coated aluminium paste with Methoxypropanol solvent MSDS code : Alp EMR/PM,Pigment Treatment
Oleic Acid | <1.0,irrelevant
Non volatile content | 68-72 | % | 3C.0012.0,irrelevant
particle size distribution acc. to Sympatec |  |  | ,Particle size
TECHNICAL DATA | TECHNICAL DATA,irrelevant
HRA2355 | 0.35 - 0.65 | 80 | 55 u max | Rich Gold Silver Lining,irrelevant
“Silver Dollar” flake geometry,Particle Shape
"fastness to weathering | accelerated weathering (3000 h) | Florida, 1 year",irrelevant
Mean particle diameter: | approx. 24 μm,Particle size
Dry film appearance Easytone | Ok / No Ok |  |  | MD20,irrelevant
viscosity | app. 220 * | mPa s | 3C.0099.0,irrelevant
Material or component | %,irrelevant
"SSP313AR is a coarse particle size, second-generation “Silver Dollar” pigment. It represents a significant advance in colour and flop compared to SSP303AR, whilst maintaining excellent D.O.I. and sparkle. SSP313AR is recommended for medium and high solids automotive and the highest quality industrial finishes.",Particle Shape
"metal pigment | 10 (NVM 9,95 - 10,15 | % | WI-0688",irrelevant
volatile content | 38 - 42 | % | 3C.0012.0,irrelevant
Article number: | 54201..,irrelevant
Physical form: | Dry powder,irrelevant
"2601 is a leafing aluminum pigment paste grade, it offers good leafing properties and hiding power, high whiteness / brightness decorative effect.",Aluminium Type
"Screen Analysis (325 mesh), % by weight: | 1.0 Maximum",Particle size
Particle size range (lazer diffraction): | 10 to 60 micron,Particle size
Product description: | Aluminium pigment paste - non leafing,Aluminium Type
"TI00000 D10 | 3,25 - 5,25 | µm",Particle size
441sieve pores pass rate | ≥99.5%,irrelevant
"Solvent: | Mixture of mineral spirits and high aromatic
[MS/HA]",irrelevant
Solvent soluble: Most of the organic solvent can disssolve. Kinds of solvent: Environmental high boiling point Aromatic solvent. Process description: Al→solvent→Grinding of oleic acid→product,Chemical Nature
Shelf life: | 12 months,irrelevant
Average diameter(D50): | 16μm,Particle size
Form: | Leafing paste,Aluminium Type
"TI00288 D 90 | 8,0 - 16,0 | um",Particle size
solvent： | MS/HA,irrelevant
wax-content | <= 5 | % | TI 0147,irrelevant
"Specific gravity | 1,60 | g/cm3 | By calculation",irrelevant
D50 | 12 | -- | LTM 54,Particle size
"CAUTION: The use of high speed mixing equipment, such as Cowles dispersers, may distort the aluminum flake, resulting in poor appearance.",Substrate
D50-value(um)- | -6um,Particle size
D50-value(µm)--------------------10±1µm | D50-value(µm)--------------------10±1µm | D50-value(µm)--------------------10±1µm,Particle size
"Shelf life, months |  | 12 months stored at temperatures 5 - 20C",irrelevant
% Max.,irrelevant
"density | app. 1,2 * | g/cm3 | TI 0068",irrelevant
"specific gravity | app. 1,5 * | kg/l | 6C.0468.0",irrelevant
"TI00009 D 50 | 21,0 - 27,0 | um",Particle size
(wet method),stray
Appearance (as sampled) | Silver Colored Paste,irrelevant
WATER COVERAGE * | SG-04-MA-040 | 2500-3000. CM2/GR,irrelevant
FF Value(Flip-Flop) | ０．９５,irrelevant
Pigment morphology: | Silver dollar,Particle Shape
Characteristics | Typical value | Unit | Test method,header
Average particle size of base aluminum | μm | 14,Particle size
Non leafing coarsed aluminium pigment for solvent paints Cornflake pigment,Aluminium Type
"Product description: | Aluminium powder, flake, stabilized, coated",irrelevant
Delivery conditions,irrelevant
wt% | 49,stray
"Residue on sieve 45μm: | max. 0,1 % | ",Particle size
total shelf life in month: 24,irrelevant
Chemical and Physical Properties,irrelevant
"D 10
:unselected: | 8 - 12 | µm | 3C.7003.0",Particle size
Material or component | %,irrelevant
TI00133 Visual appearance (litho print)# | pass | ,irrelevant
Received 7th Sept 2011 RMFI SH DG-SP,irrelevant
solvent： | MS/HA,irrelevant
Specific Gravity…………1.60,irrelevant
Product name | Chemical Type | C. I. Pigment | CAS No. | C. I. No.,header
Non-Volatile By Volume | 35.1% by volume,irrelevant
Average particle size (μm) | 40,Particle size
Weight Volume (lbs/gallon) | 13.16,irrelevant
Specific gravity (g/cm3) | 1.60,irrelevant
Non-Volatile By Volume (Calculated) | 35.3% by v olume,irrelevant
Particle size(*) | （D50 μm) | 30.2,Particle size
• | Pigment morphology: Cornflake,Particle Shape
DENSITY | 1.4-1.6g/c m3,irrelevant
“Silver Dollar” flake geometry,Particle Shape
Particle size distribution acc to Cilas | 2009 |  | ,Particle size
"CR-8801 is a resin coated grade. Its metallic design features high whiteness, brightness and flip-flop effect with lower middle particle size(about 16μm).",Pigment Treatment
"7 | Nickel | < 0,0025 | % | TI0091",irrelevant
Specific gravity | 1.44g/cm³,irrelevant
比重(Specific gravity） | １．６,irrelevant
Corn flake,Particle Shape
Screen Analysis: | 0.01% on 325 mesh,Particle size
Material or component | %,irrelevant
Screen Analysis (325 mesh) % by weight: | 0.5 Maximum,Particle size
"Masstone, DE* | 0.28 | 0.00 | 1.5",irrelevant
Non-Volatile content | 55%,irrelevant
Water covering cm2/g | 19000-25000,irrelevant
particle size distribution acc. to Cilas | 2010 |  | ,Particle size
Solvent | Mineral spirit and light aromatic solvent | Mineral spirit and light aromatic solvent | ,irrelevant
Residue on sieve 45 pm | LHB/PA/501 |  | max. 0.20,Particle size
Solvent | Mineral spirit and light aromatic solvent,irrelevant
"Grade | ..........................................325
Grade",irrelevant
test criteria | nominal | unit | test method,header
 |  |  | N/A | N/A | 01/30/15 | INTP198,irrelevant
Grade | ..........................................400 Mesh Grade,Particle size
Mean Particle Size [microns]: | 9.0,Particle size
Solid content: | Approx. 70 %,Particle size
Mean Particle Size [microns]: | 15.0,Particle size
"Test Item
Received | Standard Value | Test Method ",header
"Specific gravity app. 1,3 kg/l",irrelevant
"Specific gravity | 1,50 | g/cm3 | by calculation",irrelevant
 | ,irrelevant
"Product description: | Pigmentpaste of flaky aluminiumpowder produced of pure
aluminium min. 99,5 % EN 576, with an inorganic coating",irrelevant
Non-leafing aluminium flake pigment,multi
PRODUCT NAME: | MIRAL 1350-90,irrelevant
test criteria | nominal value | unit | test method,header
Residue on sieve | Less than 0.2%,Particle size
"Specific gravity | 1,60 | g/cm3 | By calculation",irrelevant
"Tufflake® 3620 is a bright, medium particle size silver dollar, non-leafing aluminum pigment. It is degradation resistant. -Non-leafing",multi
METAL CONTENT | 65%±2,irrelevant
ALPATE - NON LEAFING,Aluminium Type
D 90 | 17 - 23 | µm | 3C.7006.1,Particle size
Specific Gravity | 1.6 | D1475-90,irrelevant
aqueous paint spray-out | OK |  | 3C.0023.0,irrelevant
"Non-Volatile | Content--------------------68%(±2%)
weight",irrelevant
7) SIEVE ANALYSIS,Particle size
"3 | Mercury | < 0,0001 * | % | TI0211",irrelevant
"0,03 %",stray
Mean particle diameter: | ca. 35 μm,Particle size
"Description: | Aluminium Flake pasted with long chain high boiling alcohol. For mixing with
ink medium to make silver ink.",irrelevant
weight: | 0.5,irrelevant
"CAUTION: The use of high speed mixing equipment, such as Cowles dispersers, may distort the aluminum flake, resulting in poor appearance.",Substrate
Screen Analy sis (Max Retained) | 0.1%,Particle size
"AR : 97;746* 333 | %)# | $*# | Mineral & irit and - romatic | ' ( | !)# | "",+ | '6),, | eflective com ounds for roofs. . ndustrial maintenance.",irrelevant
"Medium
solvent/Light aromatic | aliphatic
30 ~ 35",irrelevant
D 90 | 34 - 40 | µm | 3C.7006.0,Particle size
"bulk density | 0,3 - 0,5 | kg/l | TI 0018",irrelevant
Oleic acid | 112-80-1 | 1.50,irrelevant
TI00006 leafing value | 65 - 100 | %,Aluminium Type
Medium particle size aluminium flake pigment,multi
Average particle diameter D–50 (Microns) | SG-04-MA-29* | 50 - 53,Particle size
 | ,irrelevant
"Maximum water content | 0,15%",irrelevant
"TI00489 D 90 | 51,0 - 59,0 | µm",Particle size
solvent content | 8 - 12 | % | 5C.0075.0,irrelevant
50 | :unselected:,irrelevant
. | Ultra-thin colored aluminium effect pigment,irrelevant
Bar down | OK |  | 3C.0097.0,irrelevant
• | “Silver Dollar” flake geometry,Particle Shape
Solvent: | Mixture of mineral spirits and high aromatic,irrelevant
Non-Volatile By Weight (Target) | 72% by weight,irrelevant
Solid content: | Approx. 55 % | ,irrelevant
non volatile content | 68 - 72 | % | TI 0004,irrelevant
Specific gravity | 1.46,irrelevant
"10 | Antimony | < 0,0001 * | % | TI0211",irrelevant
Client Name | AkzoNobel | Packing | 20KG/Barrel | Sample Number | JCS-208,irrelevant
"L90091AN is developed by latest silica encapsulation technology together with special processing design. It provide a perfect combination of barrier protection for the aluminum surface and improved optical effects. The unique surface treatment provides excellent gassing stability, chemical resistance and weather resistance also circulation stability.",Pigment Treatment
"Average particle size | 20,50",Particle size
Article number: | 69540..,irrelevant
Grade: | 400 Mesh Grade,Particle size
Non-leafing aluminium powder,Aluminium Type
Storage Conditions:,irrelevant
Leafing grade with medium particle size,Aluminium Type
Pigment morphology: Silverdollar,Particle Shape
IV Value(Brightness) | 200,irrelevant
"Specific | gravity
1,65",irrelevant
平均粒径(Ave. Particle size)：ｄ５０(μm） | ７,Particle size
NON-LEAFING TYPE ALUMINIUM PASTE ZA008,Aluminium Type
Grade | 400 mesh grade,Particle size
"Average particle size | 16,50 | µm | Toyal n°196 Malvern Mastersizer",Particle size
test criteria | nominal | unit | test method,header
"TI00489 D 50 | 49,0 - 59,0 | µm",Particle size
"L90084 is developed by latest silica encapsulation technology together with special processing design. It provide a perfect combination of barrier protection for the aluminum surface and improved optical effects. The unique surface treatment provides excellent gassing stability, chemical resistance and weather resistance also circulation stability.",Pigment Treatment
Particle distribution D90( u m) | 12.0 - 20.0 | Maker's method (T-7721),Particle size
insp. characteristic | specification | unit,header
Heavy metals content in (ppm): | Chrome | <1000 | ICP-AES,irrelevant
Aluminium flake | 38～41,irrelevant
固形分(Non-Volatile content)：（％） | ６６,irrelevant
"SBCAQJ6920P is developed by latest silica encapsulation technology together with special processing design. It provide a perfect combination of barrier protection for the aluminum surface and improved optical effects. The unique surface treatment provides excellent gassing stability, chemical resistance and weather resistance also circulation stability.",Pigment Treatment
"The paste should be pre-soaked in a solvent at a paste:solvent ratio of between 1:1 to 3:1. Pre-soaking generally takes from one to eight hours. Finer grades typically take longer than coarser grades. Use low shear, slow speed mixing to achieve a smooth consistency free of agglomerates. High shear dispersion techniques should be avoided, as they will distort the aluminum flakes.",Substrate
Solvent: | Mixture of mineral spirits and high aromatic [MS/HA],irrelevant
Sc reen Analysis Min. Through 325 Mesh (%) | 99.0 | ISO1247-1974(E),Particle size
Specific Gravity: | 1.86,irrelevant
"D 50
:unselected: | 31 - 37 | µm | TI 0009",Particle size
Particle Size-Microns (Target) | 7,Particle size
Non-Volatile (% by weight): | 60.0,irrelevant
Tech-Data Sheet,irrelevant
Medium particle size Silver Dollar,Particle Shape
Very fine leafing aluminium powder,Aluminium Type
ALPATE - NON LEAFING,Aluminium Type
Surface treatment: | Silica,Pigment Treatment
material denomination | STAPA METALLUX 214 Aluminium Paste,irrelevant
Non-volatile content(%) | 61,irrelevant
Legacy Code: | BL25780,irrelevant
PRODUCT DESCRIPTION : | Aluminium paste with Mineral Spirit and Naphtha solvents,irrelevant
PARTICLE SIZE…………………………15um+1 | 15um+1,Particle size
"10 | Antimony | < 0,0005 * | % | 6C.0101.0",irrelevant
"Blue blend Q671 DCab | 0,00 | ± 2,00 |  | MH03",irrelevant
"Product description: | Pigmentpaste of flaky aluminiumpowder produced of pure
aluminium min. 99,5 % EN 576, with an inorganic coating",irrelevant
SILVER STAR 010 is a very fine particle sized silver dollar pigment. It offers a bright face with a dark flop and smooth patina. This product is recommended for use in high quality automotive finishes and on automotive component parts where good hiding and improved chromatic pigment development are required.,Particle Shape
* Non-leafing aluminium flake pigment,multi
Weight Volume (Ibs/gallon): | 13.19,irrelevant
"ZPU31808-3 aluminum pigment is treated with densely silica encapsulations, it possess moderate particle size, silver-dollar flakes and exhibits good hiding power, ultra-stablized, excellent anti-alkaline resistance and excellent weathering resistance.",Pigment Treatment
"Metal content | LHB/PA/504 | % | 65,0 - 67,0",irrelevant
Non-Volatile (% by weight): | 53.0,irrelevant
Product description: | Pelletized copper pigment preparation,irrelevant
Mean Particle Size [microns]: | 36,Particle size
oleic acid | 2%,irrelevant
Density | 1.4-1.6 g/㎤,irrelevant
"D 90
:unselected: | app. 21 * | µm | 3C.7003.0",Particle size
Details as below:,irrelevant
Oleic Acid | ≤2.0,irrelevant
particle size distribution acc. to Sympatec | # |  | ,Particle size
material denomination | STAPA METALLUX 2192 Aluminium Paste,irrelevant
Particle Size-Microns (Target) | 12,Particle size
wet sieving (DIN 53196) |  |  | ,Particle size
Non-Volatile Content--------------------68%(±2%) by weight,irrelevant
General Properties,irrelevant
"Test method: | Following DIN 53196
Laser granulometry",Particle size
Volatile Content % ( MS/HA ) | 23-27 | D480-88,irrelevant
Screen analysis | （min. through%） | 99.9 (45μm),Particle size
"Product Descriptions: This product is encapsulated with approximately 3% silicon, possesses thin and silver dollar flake, therefore display good hiding power and stronger brightness.",Particle Shape
"Specific gravity app. 1,5 kg/l",irrelevant
Moisture Content | 0.15 Maximum,irrelevant
"TI00009 D 90 | 20,0 - 28,0 | um",Particle size
Mean particle diameter: | approx. 56 μm | Laser granulometry (SympatecHelos),Particle size
Non-Volatile By Weight (Target) | 70% by weight,irrelevant
Standard Non- Leafing | White Spirits | 65 | 2.0 max | 6 | - | - | 0.20 | 1.47 | Type 4 | Gives standard hammer and polychromatic finishes. Use for priming paints and undercoats. | 12 months from date of manufacture,multi
 | Marine coatings | S | R | R | R | R |  | ,irrelevant
Solvent: | White spirit / Aromatics | ,irrelevant
MS/HA | 21-25,irrelevant
PRODUCT DESCRIPTION,irrelevant
"TI00004 pigment content / non volatile | 63,0 - 67,0 | %",Pigment Content
"Product description: Aluminium powder, flake, leafing",Aluminium Type
D 50 | 11 - 17 | µm | TI 0009,Particle size
test-no. | properties | nominal value | unit | test method,header
"Orange L 2804 can be easily dispersed by stirring. To obtain a homogeneous dispersion, we suggest a 1:1 blend of Paliocrom® Orange L 2804 and the solvent of choice. Stir this mixture at moderate speed for 30 minutes. After incorpo- rating the resin solution, further stirring for 15–30 minutes is recommended.",multi
Non volatile composition | Aluminium flake and fatty acids,irrelevant
Edition date | 2004-01-01,irrelevant
Solvent: | PM,irrelevant
Grade name,irrelevant
Volatile matter 105 °C | LHB/PA/508 | % | 0 to 1,irrelevant
passing 40 µm | >= 99 | % | 3C.0013.0,Particle size
Type of solvent | MS/SN,irrelevant
"SPARKLE SILVER® 3122ARAP is a non-leafing aluminum pigment paste grade. SPARKLE SILVER® developed by special polished technology. SPARKLE SILVER® series, it offers high brilliancy and sparkling effect, polychromatic higher sparkle effects could be achieved with organic or inorganic transparent pigments.",multi
Medium aliphatic solvent/Light aromatic solvent | 42 ~ 47,irrelevant
"* Smooth patina ""Silver Dollar"" type",Particle Shape
• | “Silver Dollar” flake geometry,Particle Shape
ALBA 4M | ALBA 4M | X | Xylene,irrelevant
Grade | Standard No Leafing,Aluminium Type
+ Microns,irrelevant
non volatile content | 63 - 67 | % | 3C.0012.0,irrelevant
L-Value(Whiteness): (%) | 80,irrelevant
15.11.2020 | 15.11.2020 | 15.11.2020,irrelevant
Non-Volatile By Weight (Target) | 62% by weight,irrelevant
Non-Volatile By Weight (Target) | 66% by weight,irrelevant
Particle Size (microns): | 14,Particle size
"D 90
:unselected: | 33 - 41 | µm | TI 0009",Particle size
Screen Analysis,Particle size
TECHNICAL DATA | TECHNICAL DATA,irrelevant
particle size distribution |  |  | 3C.7006.1,Particle size
2) ACID STAIN RESISTANT : | YES,irrelevant
"Blue blend Q671 K/S | 2,50 | ± 2,50 |  | MH03",irrelevant
Pigment morphology: Silverdollar,Particle Shape
insp. characteristic | specification | nominal value unit | nominal value unit,header
固形分(Non-Volatile content)：（％） | ５０,irrelevant
Technical Data:,irrelevant
Product description: | Aluminium pigment paste for aqueous systems,irrelevant
material description Aluminium pigment paste - non leafing,Aluminium Type
• | Non leafing grade with medium particle size,Aluminium Type
Technical features | Typical analysis | Test method:,header
volatile content | 33 - 37 | % | TI 0004,irrelevant
Hiding Power | ≧２．８,irrelevant
"Additionally, Sparkle Silvet® E grades can be employed in co-extruded powder coating applications. TECHNICAL DATA",irrelevant
"Screen analysis
(min. through%) | 99.9 (45um)",Particle size
"Specific gravity app. 1,4 kg/l",irrelevant
Solid content: | Approx. 70 % | ,irrelevant
Weight Volume (Ibs/gallon): | 11.50,irrelevant
Metal content: | 65 +/- 2 % | ,irrelevant
wt% | 4,stray
Particle Size (microns) | 28.0µm (Target By Malvern Mastersizer),Particle size
Specific Specific Specific Specific Gravity: Gravity: Gravity: Gravity: | 1.1,irrelevant
"D 50
:unselected: | app. 10 * | µm | 3C.7003.0",Particle size
TECHNICAL DATA |  | ,irrelevant
"Aluminium | 61% 1 | 7429-90-5 | Aluminium,Oleic acid,Mineral spirit,",Pigment Content
PRODUCT SPECIFICATION,irrelevant
Mean Particle Size [microns]: | 13,Particle size
Microscopic picture (bright field illumination),irrelevant
- | Good hiding power,irrelevant
"Very fine steel powder, manufactured by steel distillation. 316 is suitable for use many binder",Supply Form
"TI00005 sieving < 40 µm | 98,5 - 100,0 | %",Particle size
TECHNICAL DATA,irrelevant
"9) MEAN DIAMETER : 10,00 MALVERN",Particle size
"SILBERCOTE AQ J6813 B3B is a non-leafing, high purity, semi silver dollar grade in an inhibited paste form. It provides good hiding powder.",multi
"CAUTION· The use of high speed mixing equipment, such as Cowles dispersers, may distort the aluminum flake resulting in poor appearance.",Substrate
"Screen Analysis-----------------------≥99.95% | minimum through
(wet method)",Particle size
C. I. Pigment | Blue 15:1,irrelevant
"ZXAP2120 is sophisticated Silver Dollar aluminum pigment paste produced with new innovative grinding and polishing technique. It is a top-level product with remarkable hiding power, particularly high flip-flop effect, and extraordinary metallic effect. This grade has very narrow particle size distribution. It",Particle Shape
"Water coverage | 14,000 cm",irrelevant
Article number: | 19005..,irrelevant
Material or Component | Aluminum Flake,irrelevant
particle size distribution acc. to Cilas |  |  | ,Particle size
"TI00009 D 10 | 2,0 - 6,0 | um",Particle size
Residue on sieve 25 µm wet | LHB/PA/501 | % | 0 to 1,Particle size
"Water Content, % | 0.15 max",irrelevant
Shelf life: | 12 months,irrelevant
固形分(Non-Volatile content):(96) | 77,irrelevant
Product characteristics | Test Method | Unit | Value,header
FORMULATING GUIDELINES |,irrelevant
Technical services | Technical services | Technical services,irrelevant
15.11.2020 | 15.11.2020 | 15.11.2020,irrelevant
Solvent: | White spirit / Aromatics | ,irrelevant
TECHNICAL DATA | TECHNICAL DATA,irrelevant
total shelf life in month: | 12,irrelevant
material specification,irrelevant
Non-Volatile Content | 65%+2,irrelevant
水份含量 | 最大0.1％ | ,irrelevant
Appearance | Metalle grey paste | Visuel,irrelevant
Particle Size (microns) | 11.0µm,Particle size
"057633G60 | STAPA METALLUX 2156 Aluminium Paste 25 kg in Drum | 1519023001 | 50,000 KG",irrelevant
Bronze powder pigment with smooth finish and good hiding power and metallic effect Available shades:,Supply Form
Colored Pigment,irrelevant
additive | 3 - 7 | % | 4C.5108.0,irrelevant
"LED-2314AR is manuf actured by incorporating a small amount of Tef lon* with a coated or treated aluminum pigment and then, through f urther processing, is prov ided in a dry , non-dusting f orm. LED-2314AR is a poly mer treated, f ine particle size, non-leaf ing, silv er dollar lenticular aluminum pigment. LED-2314AR is suitable f or use in powder coatings applications.",multi
Residue on sieve 45 µm: | max. 1.0 % | Acc. DIN 53196,Particle size
Average particle size (μm) | 18,Particle size
PRODUCT SPECIFICATION,irrelevant
Grade | 400 mesh grade,Particle size
"SBCAQJ93713AN is developed by latest silica encapsulation technology together with special processing design. It provides a perfect combination of barrier protection for the aluminum surface and improved optical effects. The unique surface treatment provides excellent gassing stability, chemical resistance and weather resistance also circulation stability.",Pigment Treatment
Screen Analysis: | 1%,Particle size
"Residue on sieve 45 μm: | max. 0,1 % | ",Particle size
"4) NON-VOLATILE
: | 64,00 % Mini",irrelevant
"A non-leafing, polymer coated, aluminum flake. These flakes are electrically non-conductive and are ideal for electrostatic spraying.",Aluminium Type
 |,irrelevant
SOLVENT SELECTION: |,irrelevant
"6 | Chromium | < 0,003 * | % | TI0091",irrelevant
D 50 | 9 - 11 | µm | TI 0288,Particle size
Nonvolatile content (%) | Nonvolatile content (%) | 54.0 ~ 56.0,irrelevant
Test method: | Laser granulometry (SympatecHelos),stray
Product description: | Lamellar Aluminium powder for Powder Coating,irrelevant
"12 | Manganese | < 0,025 * | % | 6C.0007.0",irrelevant
Leafing aluminium paste for solvent-borne systems,Aluminium Type
Product denomination: | Aluminium Paste STAPA VP 63570/G,irrelevant
Solvent | Mixture of mineral,irrelevant
"Paste of a solventborne, medium fine silver dollar pigment",Particle Shape
Pigment shape : silver dollar,Particle Shape
Screen Analysis – Retained on 325 Mesh (Maximum) | 0.03%,Particle size
Mineral Spirits | 15.0% (Maximum),irrelevant
TECHNICAL DATA | TECHNICAL DATA,irrelevant
